form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
Διὶ	Ζεύς	9	n	-	s	-	-	-	m	d	-
Κρονίωνι	Κρονίων	10	n	-	s	-	-	-	m	d	-
,	,	11	u	-	-	-	-	-	-	-	-
θεῶν	θεός	12	n	-	p	-	-	-	m	g	-
σημάντορι	σημάντωρ	13	n	-	s	-	-	-	m	d	-
πάντων	πᾶς	14	a	-	p	-	-	-	m	g	-
.	.	15	u	-	-	-	-	-	-	-	-

ὃς	ὅς	1	p	-	s	-	-	-	m	n	-
καὶ	καί	2	d	-	-	-	-	-	-	-	-
Κύκνον	Κύκνος	3	n	-	s	-	-	-	m	a	-
ἔπεφνεν	θείνω	4	v	3	s	a	i	a	-	-	-
,	,	5	u	-	-	-	-	-	-	-	-
Ἀρητιάδην	Ἀρητιάδης	6	n	-	s	-	-	-	m	a	-
μεγάθυμον	μεγάθυμος	7	a	-	s	-	-	-	m	a	-
.	.	8	u	-	-	-	-	-	-	-	-

εὗρε	εὑρίσκω	1	v	3	s	a	i	a	-	-	-
γὰρ	γάρ	2	g	-	-	-	-	-	-	-	-
ἐν	ἐν	3	r	-	-	-	-	-	-	-	-
τεμένει	τέμενος	4	n	-	s	-	-	-	n	d	-
ἑκατηβόλου	ἑκατηβόλος	5	a	-	s	-	-	-	m	g	-
Ἀπόλλωνος	Ἀπόλλων	6	n	-	s	-	-	-	m	g	-
αὐτὸν	αὐτός	7	a	-	s	-	-	-	m	a	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
πατέρα	πατήρ	9	n	-	s	-	-	-	m	a	-
ὅν	ὅς	10	p	-	s	-	-	-	m	a	-
Ἄρην	Ἄρης	11	n	-	s	-	-	-	m	a	-
,	,	12	u	-	-	-	-	-	-	-	-
ἄατον	ἄατος	13	a	-	s	-	-	-	m	a	-
πολέμοιο	πόλεμος	14	n	-	s	-	-	-	m	g	-
,	,	15	u	-	-	-	-	-	-	-	-
τεύχεσι	τεῦχος	16	n	-	p	-	-	-	n	d	-
λαμπομένους	λάμπω	17	v	-	p	p	p	e	m	a	-
σέλας	σέλας	18	n	-	s	-	-	-	n	n	-
ὣς	ὡς	19	c	-	-	-	-	-	-	-	-
πυρὸς	πῦρ	20	n	-	s	-	-	-	n	g	-
αἰθομένοιο	αἴθω	21	v	-	s	p	p	e	n	g	-
,	,	22	u	-	-	-	-	-	-	-	-
ἑσταότ̓	ἵστημι	23	v	-	d	r	p	a	m	a	-
ἐν	ἐν	24	r	-	-	-	-	-	-	-	-
δίφρῳ	δίφρος	25	n	-	s	-	-	-	m	d	-
·	·	26	u	-	-	-	-	-	-	-	-

χθόνα	χθών	1	n	-	s	-	-	-	f	a	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
ἔκτυπον	κτυπέω	3	v	3	p	a	i	a	-	-	-
ὠκέες	ὠκύς	4	a	-	p	-	-	-	m	n	-
ἵπποι	ἵππος	5	n	-	p	-	-	-	m	n	-
νύσσοντες	νύσσω	6	v	-	p	p	p	a	m	n	-
χηλῇσι	χηλή	7	n	-	p	-	-	-	f	d	-
,	,	8	u	-	-	-	-	-	-	-	-
κόνις	κόνις	9	n	-	s	-	-	-	f	n	-
δέ	δέ	10	g	-	-	-	-	-	-	-	-
σφ̓	σφεῖς	11	p	-	p	-	-	-	m	a	-
ἀμφιδεδήει	ἀμφιδαίω	12	v	3	s	l	i	a	-	-	-
κοπτομένη	κόπτω	13	v	-	s	p	p	e	f	n	-
πλεκτοῖσιν	πλεκτός	14	a	-	p	-	-	-	n	d	-
ὑφ̓	ὑπό	15	r	-	-	-	-	-	-	-	-
ἅρμασι	ἅρμα	16	n	-	p	-	-	-	n	d	-
καὶ	καί	17	c	-	-	-	-	-	-	-	-
ποσὶν	πούς	18	n	-	p	-	-	-	m	d	-
ἵππων	ἵππος	19	n	-	p	-	-	-	m	g	-
.	.	20	u	-	-	-	-	-	-	-	-

ἅρματα	ἅρμα	1	n	-	p	-	-	-	n	n	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
εὐποίητα	εὐποίητος	3	a	-	p	-	-	-	n	n	-
καὶ	καί	4	c	-	-	-	-	-	-	-	-
ἄντυγες	ἄντυξ	5	n	-	p	-	-	-	f	n	-
ἀμφαράβιζον	ἀμφαραβέω	6	v	3	p	i	i	a	-	-	-
ἵππων	ἵππος	7	n	-	p	-	-	-	m	g	-
ἱεμένων	ἵημι	8	v	-	p	p	p	e	m	g	-
·	·	9	u	-	-	-	-	-	-	-	-

κεχάρητο	χαίρω	1	v	3	s	l	i	e	-	-	-
δὲ	δέ	2	g	-	-	-	-	-	-	-	-
Κύκνος	Κύκνος	3	n	-	s	-	-	-	m	n	-
ἀμύμων	ἀμύμων	4	a	-	s	-	-	-	m	n	-
,	,	5	u	-	-	-	-	-	-	-	-
ἐλπόμενος	ἔλπω	6	v	-	s	p	p	e	m	n	-
Διὸς	Ζεύς	7	n	-	s	-	-	-	m	g	-
υἱὸν	υἱός	8	n	-	s	-	-	-	m	a	-
ἀρήιον	ἄρειος	9	a	-	s	-	-	-	m	a	-
ἡνίοχόν	ἡνίοχος	10	n	-	s	-	-	-	m	a	-
τε	τε	11	g	-	-	-	-	-	-	-	-
χαλκῷ	χαλκός	12	n	-	s	-	-	-	m	d	-
δηιώσειν	δηιόω	13	v	-	-	f	n	a	-	-	-
καὶ	καί	14	c	-	-	-	-	-	-	-	-
ἀπὸ	ἀπό	15	r	-	-	-	-	-	-	-	-
κλυτὰ	κλυτός	16	a	-	p	-	-	-	n	a	-
τεύχεα	τεῦχος	17	n	-	p	-	-	-	n	a	-
δύσειν	δύω	18	v	-	-	f	n	a	-	-	-
.	.	19	u	-	-	-	-	-	-	-	-

ἀλλά	ἀλλά	1	c	-	-	-	-	-	-	-	-
οἱ	ἕ	2	p	-	s	-	-	-	m	d	-
εὐχωλέων	εὐχωλή	3	n	-	p	-	-	-	f	g	-
οὐκ	οὐ	4	d	-	-	-	-	-	-	-	-
ἔκλυε	κλύω	5	v	3	s	a	i	a	-	-	-
Φοῖβος	Φοῖβος	6	n	-	s	-	-	-	m	n	-
Ἀπόλλων	Ἀπόλλων	7	n	-	s	-	-	-	m	n	-
·	·	8	u	-	-	-	-	-	-	-	-

αὐτὸς	αὐτός	1	a	-	s	-	-	-	m	n	-
γάρ	γάρ	2	g	-	-	-	-	-	-	-	-
οἱ	ἕ	3	p	-	s	-	-	-	m	d	-
ἐπῶρσε	ἐπόρνυμι	4	v	3	s	a	i	a	-	-	-
βίην	βία	5	n	-	s	-	-	-	f	a	-
Ἡρακληείην	Ἡράκλειος	6	a	-	s	-	-	-	f	a	-
.	.	7	u	-	-	-	-	-	-	-	-

πᾶν	πᾶς	1	a	-	s	-	-	-	n	n	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
ἄλσος	ἄλσος	3	n	-	s	-	-	-	n	n	-
καὶ	καί	4	c	-	-	-	-	-	-	-	-
βωμὸς	βωμός	5	n	-	s	-	-	-	m	n	-
Ἀπόλλωνος	Ἀπόλλων	6	n	-	s	-	-	-	m	g	-
Παγασαίου	Παγασαῖος	7	n	-	s	-	-	-	m	g	-
λάμπεν	λάμπω	8	v	3	s	i	i	a	-	-	-
ὑπὸ	ὑπό	9	r	-	-	-	-	-	-	-	-
δεινοῖο	δεινός	10	a	-	s	-	-	-	m	g	-
θεοῦ	θεός	11	n	-	s	-	-	-	m	g	-
τευχέων	τεῦχος	12	n	-	p	-	-	-	n	g	-
τε	τε	13	g	-	-	-	-	-	-	-	-
καὶ	καί	14	c	-	-	-	-	-	-	-	-
αὐτοῦ	αὐτός	15	a	-	s	-	-	-	m	g	-
·	·	16	u	-	-	-	-	-	-	-	-

πῦρ	πῦρ	1	n	-	s	-	-	-	n	n	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
ὣς	ὡς	3	d	-	-	-	-	-	-	-	-
ὀφθαλμῶν	ὀφθαλμός	4	n	-	p	-	-	-	m	g	-
ἀπελάμπετο	ἀπολάμπω	5	v	3	s	i	i	e	-	-	-
.	.	6	u	-	-	-	-	-	-	-	-

τίς	τις	1	p	-	s	-	-	-	m	n	-
κεν	ἄν	2	g	-	-	-	-	-	-	-	-
ἐκείνου	ἐκεῖνος	3	a	-	s	-	-	-	m	g	-
ἔτλη	τλάω	4	v	3	s	i	i	a	-	-	-
θνητὸς	θνητός	5	a	-	s	-	-	-	m	n	-
ἐὼν	εἰμί	6	v	-	s	p	p	a	m	n	-
κατεναντίον	κατεναντίον	7	d	-	-	-	-	-	-	-	-
ὁρμηθῆναι	ὁρμάω	8	v	-	-	a	n	p	-	-	-
πλήν	πλήν	9	r	-	-	-	-	-	-	-	-
γ̓	γε	10	g	-	-	-	-	-	-	-	-
Ἡρακλῆος	Ἡρακλέης	11	n	-	s	-	-	-	m	g	-
καὶ	καί	12	c	-	-	-	-	-	-	-	-
κυδαλίμου	κυδάλιμος	13	a	-	s	-	-	-	m	g	-
Ἰολάου	Ἰόλαος	14	n	-	s	-	-	-	m	g	-
;	;	15	u	-	-	-	-	-	-	-	-

κείνων	ἐκεῖνος	1	a	-	p	-	-	-	m	g	-
γὰρ	γάρ	2	g	-	-	-	-	-	-	-	-
μεγάλη	μέγας	3	a	-	s	-	-	-	f	n	-
τε	τε	4	g	-	-	-	-	-	-	-	-
βίη	βία	5	n	-	s	-	-	-	f	n	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
χεῖρες	χείρ	7	n	-	p	-	-	-	f	n	-
ἄαπτοι	ἄαπτος	8	a	-	p	-	-	-	f	n	-
ἐξ	ἐκ	9	r	-	-	-	-	-	-	-	-
ὤμων	ὦμος	10	n	-	p	-	-	-	m	g	-
ἐπέφυκον	φύω	11	v	3	p	a	i	a	-	-	-
ἐπὶ	ἐπί	12	r	-	-	-	-	-	-	-	-
στιβαροῖσι	στιβαρός	13	a	-	p	-	-	-	n	d	-
μέλεσσιν	μέλος	14	n	-	p	-	-	-	n	d	-
.	.	15	u	-	-	-	-	-	-	-	-

ὅς	ὅς	1	p	-	s	-	-	-	m	n	-
ῥα	ἄρα	2	g	-	-	-	-	-	-	-	-
τόθ̓	τότε	3	d	-	-	-	-	-	-	-	-
ἡνίοχον	ἡνίοχος	4	n	-	s	-	-	-	m	a	-
προσέφη	πρόσφημι	5	v	3	s	i	i	a	-	-	-
κρατερὸν	κρατερός	6	a	-	s	-	-	-	m	a	-
Ἰόλαον	Ἰόλαος	7	n	-	s	-	-	-	m	a	-
·	·	8	u	-	-	-	-	-	-	-	-

ἥρως	ἥρως	1	n	-	s	-	-	-	m	v	-
ὦ	ὦ	2	i	-	-	-	-	-	-	-	-
Ἰόλαε	Ἰόλαος	3	n	-	s	-	-	-	m	v	-
,	,	4	u	-	-	-	-	-	-	-	-
βροτῶν	βροτός	5	n	-	p	-	-	-	m	g	-
πολὺ	πολύς	6	a	-	s	-	-	-	n	a	-
φίλτατε	φίλτατος	7	a	-	s	-	-	-	m	v	-
πάντων	πᾶς	8	a	-	p	-	-	-	m	g	-
,	,	9	u	-	-	-	-	-	-	-	-
ἦ	ἦ	10	d	-	-	-	-	-	-	-	-
τε	τε	11	g	-	-	-	-	-	-	-	-
μέγ̓	μέγας	12	a	-	s	-	-	-	n	a	-
ἀθανάτους	ἀθάνατος	13	a	-	p	-	-	-	m	a	-
μάκαρας	μάκαρ	14	n	-	p	-	-	-	m	a	-
,	,	15	u	-	-	-	-	-	-	-	-
τοὶ	ὁ	16	p	-	p	-	-	-	m	n	-
Ὄλυμπον	Ὄλυμπος	17	n	-	s	-	-	-	m	a	-
ἔχουσιν	ἔχω	18	v	3	p	p	i	a	-	-	-
,	,	19	u	-	-	-	-	-	-	-	-
ἤλιτεν	ἀλιταίνω	20	v	3	s	a	i	a	-	-	-
Ἀμφιτρύων	Ἀμφιτρύων	21	n	-	s	-	-	-	m	n	-
,	,	22	u	-	-	-	-	-	-	-	-
ὅτ̓	ὅτε	23	c	-	-	-	-	-	-	-	-
ἐυστέφανον	εὐστέφανος	24	a	-	s	-	-	-	f	a	-
ποτὶ	πρός	25	r	-	-	-	-	-	-	-	-
Θήβην	Θήβη	26	n	-	s	-	-	-	f	a	-
ἦλθε	ἔρχομαι	27	v	3	s	a	i	a	-	-	-
λιπὼν	λείπω	28	v	-	s	a	p	a	m	n	-
Τίρυνθα	Τίρυνς	29	n	-	s	-	-	-	f	a	-
,	,	30	u	-	-	-	-	-	-	-	-
ἐυκτίμενον	ἐυκτίμενος	31	a	-	s	-	-	-	n	a	-
πτολίεθρον	πτολίεθρον	32	n	-	s	-	-	-	n	a	-
,	,	33	u	-	-	-	-	-	-	-	-
κτείνας	κτείνω	34	v	-	s	a	p	a	m	n	-
Ἠλεκτρύωνα	Ἠλεκτρύων	35	n	-	s	-	-	-	m	a	-
βοῶν	βοῦς	36	n	-	p	-	-	-	m	g	-
ἕνεκ̓	ἕνεκα	37	r	-	-	-	-	-	-	-	-
εὐρυμετώπων	εὐρυμέτωπος	38	a	-	p	-	-	-	m	g	-
·	·	39	u	-	-	-	-	-	-	-	-

ἵκετο	ἱκνέομαι	1	v	3	s	a	i	m	-	-	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
ἐς	εἰς	3	r	-	-	-	-	-	-	-	-
Κρείοντα	Κρείων	4	n	-	s	-	-	-	m	a	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
Ἠνιόχην	Ἠνιόχη	6	n	-	s	-	-	-	f	a	-
τανύπεπλον	τανύπεπλος	7	a	-	s	-	-	-	f	a	-
,	,	8	u	-	-	-	-	-	-	-	-
οἵ	ὅς	9	p	-	p	-	-	-	m	n	-
ῥά	ἄρα	10	g	-	-	-	-	-	-	-	-
μιν	μιν	11	p	-	s	-	-	-	m	a	-
ἠσπάζοντο	ἀσπάζομαι	12	v	3	p	i	i	e	-	-	-
καὶ	καί	13	c	-	-	-	-	-	-	-	-
ἄρμενα	ἄρμενα	14	n	-	p	-	-	-	n	a	-
πάντα	πᾶς	15	a	-	p	-	-	-	n	a	-
παρεῖχον	παρέχω	16	v	3	p	i	i	a	-	-	-
,	,	17	u	-	-	-	-	-	-	-	-
ἣ	ὅς	18	p	-	s	-	-	-	f	n	-
δίκη	δίκη	19	n	-	s	-	-	-	f	n	-
ἔσθ̓	εἰμί	20	v	3	s	p	i	a	-	-	-
ἱκέτῃσι	ἱκέτης	21	n	-	p	-	-	-	m	d	-
,	,	22	u	-	-	-	-	-	-	-	-
τίον	τίω	23	v	3	p	i	i	a	-	-	-
δέ	δέ	24	g	-	-	-	-	-	-	-	-
ἑ	ἕ	25	p	-	s	-	-	-	m	a	-
κηρόθι	κηρόθι	26	d	-	-	-	-	-	-	-	-
μᾶλλον	μᾶλλον	27	d	-	-	-	-	-	-	-	-
.	.	28	u	-	-	-	-	-	-	-	-

ζῶε	ζώω	1	v	3	s	i	i	a	-	-	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
ἀγαλλόμενος	ἀγάλλω	3	v	-	s	p	p	e	m	n	-
σὺν	σύν	4	r	-	-	-	-	-	-	-	-
ἐυσφύρῳ	εὔσφυρος	5	a	-	s	-	-	-	f	d	-
Ἠλεκτρυώνῃ	Ἠλεκτρυῶνος	6	a	-	s	-	-	-	f	d	-
,	,	7	u	-	-	-	-	-	-	-	-
ᾗ	ἑός	8	a	-	s	-	-	-	f	d	-
ἀλόχῳ	ἄλοχος	9	n	-	s	-	-	-	f	d	-
·	·	10	u	-	-	-	-	-	-	-	-

τάχα	τάχα	1	d	-	-	-	-	-	-	-	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
ἄμμες	ἐγώ	3	p	-	p	-	-	-	m	n	-
ἐπιπλομένων	ἐπιπέλομαι	4	v	-	p	p	p	e	m	g	-
ἐνιαυτῶν	ἐνιαυτός	5	n	-	p	-	-	-	m	g	-
γεινόμεθ̓	γείνομαι	6	v	1	p	i	i	e	-	-	-
οὔ	οὐ	7	d	-	-	-	-	-	-	-	-
τε	τε	8	g	-	-	-	-	-	-	-	-
φυὴν	φυή	9	n	-	s	-	-	-	f	a	-
ἐναλίγκιοι	ἐναλίγκιος	10	a	-	p	-	-	-	m	n	-
οὔ	οὔτι	11	d	-	-	-	-	-	-	-	-
τε	τε	12	g	-	-	-	-	-	-	-	-
νόημα	νόημα	13	n	-	s	-	-	-	n	a	-
,	,	14	u	-	-	-	-	-	-	-	-
σός	σός	15	a	-	s	-	-	-	m	n	-
τε	τε	16	g	-	-	-	-	-	-	-	-
πατὴρ	πατήρ	17	n	-	s	-	-	-	m	n	-
καὶ	καί	18	c	-	-	-	-	-	-	-	-
ἐγώ	ἐγώ	19	p	-	s	-	-	-	m	n	-
·	·	20	u	-	-	-	-	-	-	-	-

τοῦ	ὁ	1	p	-	s	-	-	-	m	g	-
μὲν	μέν	2	g	-	-	-	-	-	-	-	-
φρένας	φρήν	3	n	-	p	-	-	-	f	a	-
ἐξέλετο	ἐξαιρέω	4	v	3	s	a	i	m	-	-	-
Ζεύς	Ζεύς	5	n	-	s	-	-	-	m	n	-
,	,	6	u	-	-	-	-	-	-	-	-
ὃς	ὅς	7	p	-	s	-	-	-	m	n	-
προλιπὼν	προλείπω	8	v	-	s	a	p	a	m	n	-
σφέτερον	σφέτερος	9	a	-	s	-	-	-	m	a	-
τε	τε	10	g	-	-	-	-	-	-	-	-
δόμον	δόμος	11	n	-	s	-	-	-	m	a	-
σφετέρους	σφέτερος	12	a	-	p	-	-	-	m	a	-
τε	τε	13	g	-	-	-	-	-	-	-	-
τοκῆας	τοκεύς	14	n	-	p	-	-	-	m	a	-
ᾤχετο	οἴχομαι	15	v	3	s	i	i	e	-	-	-
,	,	16	u	-	-	-	-	-	-	-	-
τιμήσων	τιμάω	17	v	-	s	f	p	a	m	n	-
ἀλιτήμενον	ἀλιταίνω	18	v	-	s	p	p	e	m	a	-
Εὐρυσθῆα	Εὐρυσθεύς	19	n	-	s	-	-	-	m	a	-
,	,	20	u	-	-	-	-	-	-	-	-
σχέτλιος	σχέτλιος	21	a	-	s	-	-	-	m	n	-
·	·	22	u	-	-	-	-	-	-	-	-

ἦ	ἦ	1	d	-	-	-	-	-	-	-	-
που	πού	2	d	-	-	-	-	-	-	-	-
πολλὰ	πολύς	3	a	-	p	-	-	-	n	a	-
μετεστεναχίζετ̓	μεταστοναχίζω	4	v	3	s	i	i	e	-	-	-
ὀπίσσω	ὀπίσω	5	d	-	-	-	-	-	-	-	-
ἣν	ἑός	6	a	-	s	-	-	-	f	a	-
ἄτην	ἄτη	7	n	-	s	-	-	-	f	a	-
ὀχέων	ὀχέω	8	v	-	s	p	p	a	m	n	-
·	·	9	u	-	-	-	-	-	-	-	-

ἣ	ὁ	1	p	-	s	-	-	-	f	n	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
οὐ	οὐ	3	d	-	-	-	-	-	-	-	-
παλινάγρετός	παλινάγρετος	4	a	-	s	-	-	-	f	n	-
ἐστιν	εἰμί	5	v	3	s	p	i	a	-	-	-
.	.	6	u	-	-	-	-	-	-	-	-

αὐτὰρ	ἀτάρ	1	c	-	-	-	-	-	-	-	-
ἐμοὶ	ἐγώ	2	p	-	s	-	-	-	m	d	-
δαίμων	δαίμων	3	n	-	s	-	-	-	m	n	-
χαλεποὺς	χαλεπός	4	a	-	p	-	-	-	m	a	-
ἐπετέλλετ̓	ἐπιτέλλω	5	v	3	s	a	i	m	-	-	-
ἀέθλους	ἆθλος	6	n	-	p	-	-	-	m	a	-
.	.	7	u	-	-	-	-	-	-	-	-

ὦ	ὦ	1	i	-	-	-	-	-	-	-	-
φίλος	φίλος	2	a	-	s	-	-	-	m	v	-
,	,	3	u	-	-	-	-	-	-	-	-
ἀλλὰ	ἀλλά	4	d	-	-	-	-	-	-	-	-
σὺ	σύ	5	p	-	s	-	-	-	m	n	-
θᾶσσον	ταχύς	6	a	-	s	-	-	-	n	a	c
ἔχ̓	ἔχω	7	v	2	s	p	m	a	-	-	-
ἡνία	ἡνία	8	n	-	p	-	-	-	n	a	-
φοινικόεντα	φοινικόεις	9	a	-	p	-	-	-	n	a	-
ἵππων	ἵππος	10	n	-	p	-	-	-	m	g	-
ὠκυπόδων	ὠκύπους	11	n	-	p	-	-	-	m	g	-
·	·	12	u	-	-	-	-	-	-	-	-

μέγα	μέγας	1	a	-	s	-	-	-	n	a	-
δὲ	δέ	2	g	-	-	-	-	-	-	-	-
φρεσὶ	φρήν	3	n	-	p	-	-	-	f	d	-
θάρσος	θάρσος	4	n	-	s	-	-	-	n	a	-
ἀέξων	ἀέξω	5	v	-	s	p	p	a	m	n	-
ἰθὺς	ἰθύς	6	d	-	-	-	-	-	-	-	-
ἔχειν	ἔχω	7	v	-	-	p	n	a	-	-	-
θοὸν	θοός	8	a	-	s	-	-	-	n	a	-
ἅρμα	ἅρμα	9	n	-	s	-	-	-	n	a	-
καὶ	καί	10	c	-	-	-	-	-	-	-	-
ὠκυπόδων	ὠκύπους	11	n	-	p	-	-	-	m	g	-
σθένος	σθένος	12	n	-	s	-	-	-	n	a	-
ἵππων	ἵππος	13	n	-	p	-	-	-	m	g	-
,	,	14	u	-	-	-	-	-	-	-	-
μηδὲν	μηδείς	15	n	-	s	-	-	-	n	a	-
ὑποδδείσας	ὑποδείδω	16	v	-	s	a	p	a	m	n	-
κτύπον	κτύπος	17	n	-	s	-	-	-	m	a	-
Ἄρεος	Ἄρης	18	n	-	s	-	-	-	m	g	-
ἀνδροφόνοιο	ἀνδροφόνος	19	a	-	s	-	-	-	m	g	-
,	,	20	u	-	-	-	-	-	-	-	-
ὃς	ὅς	21	p	-	s	-	-	-	m	n	-
νῦν	νῦν	22	d	-	-	-	-	-	-	-	-
κεκληγὼς	κλάζω	23	v	-	s	r	p	a	m	n	-
περιμαίνεται	περιμαίνομαι	24	v	3	s	p	i	e	-	-	-
ἱερὸν	ἱερός	25	a	-	s	-	-	-	n	a	-
ἄλσος	ἄλσος	26	n	-	s	-	-	-	n	a	-
Φοίβου	Φοῖβος	27	n	-	s	-	-	-	m	g	-
Ἀπόλλωνος	Ἀπόλλων	28	n	-	s	-	-	-	m	g	-
,	,	29	u	-	-	-	-	-	-	-	-
ἑκατηβελέταο	ἑκατηβελέτης	30	n	-	s	-	-	-	m	g	-
ἄνακτος	ἄναξ	31	n	-	s	-	-	-	m	g	-
·	·	32	u	-	-	-	-	-	-	-	-

ἦ	ἦ	1	d	-	-	-	-	-	-	-	-
μὴν	μήν	2	g	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
κρατερός	κρατερός	4	a	-	s	-	-	-	m	n	-
περ	πέρ	5	g	-	-	-	-	-	-	-	-
ἐὼν	εἰμί	6	v	-	s	p	p	a	m	n	-
ἄαται	ἄω	7	v	3	s	p	i	e	-	-	-
πολέμοιο	πόλεμος	8	n	-	s	-	-	-	m	g	-
.	.	9	u	-	-	-	-	-	-	-	-

τὸν	ὁ	1	p	-	s	-	-	-	m	a	-
δ̓	δέ	2	g	-	-	-	-	-	-	-	-
αὖτε	αὖτε	3	d	-	-	-	-	-	-	-	-
προσέειπεν	προσεῖπον	4	v	3	s	a	i	a	-	-	-
ἀμώμητος	ἀμώμητος	5	a	-	s	-	-	-	m	n	-
Ἰόλαος	Ἰόλαος	6	n	-	s	-	-	-	m	n	-
·	·	7	u	-	-	-	-	-	-	-	-

ἠθεῖ̓	ἠθεῖος	1	a	-	s	-	-	-	m	v	-
,	,	2	u	-	-	-	-	-	-	-	-
ἦ	ἦ	3	d	-	-	-	-	-	-	-	-
μάλα	μάλα	4	d	-	-	-	-	-	-	-	-
δή	δή	5	g	-	-	-	-	-	-	-	-
τι	τις	6	p	-	s	-	-	-	n	a	-
πατὴρ	πατήρ	7	n	-	s	-	-	-	m	n	-
ἀνδρῶν	ἀνήρ	8	n	-	p	-	-	-	m	g	-
τε	τε	9	g	-	-	-	-	-	-	-	-
θεῶν	θεός	10	n	-	p	-	-	-	m	g	-
τε	τε	11	g	-	-	-	-	-	-	-	-
τιμᾷ	τιμάω	12	v	3	s	p	i	a	-	-	-
σὴν	σός	13	a	-	s	-	-	-	f	a	-
κεφαλὴν	κεφαλή	14	n	-	s	-	-	-	f	a	-
καὶ	καί	15	c	-	-	-	-	-	-	-	-
ταύρεος	ταύρεος	16	a	-	s	-	-	-	m	n	-
Ἐννοσίγαιος	Ἐννοσίγαιος	17	n	-	s	-	-	-	m	n	-
,	,	18	u	-	-	-	-	-	-	-	-
ὃς	ὅς	19	p	-	s	-	-	-	m	n	-
Θήβης	Θήβη	20	n	-	s	-	-	-	f	g	-
κρήδεμνον	κρήδεμνον	21	n	-	s	-	-	-	n	a	-
ἔχει	ἔχω	22	v	3	s	p	i	a	-	-	-
ῥύεταί	ῥύομαι	23	v	3	s	p	i	e	-	-	-
τε	τε	24	g	-	-	-	-	-	-	-	-
πόληα	πόλις	25	n	-	s	-	-	-	f	a	-
·	·	26	u	-	-	-	-	-	-	-	-

οἶον	οἶος	1	a	-	s	-	-	-	m	a	-
δὴ	δή	2	g	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
τόνδε	ὅδε	4	p	-	s	-	-	-	m	a	-
βροτὸν	βροτός	5	n	-	s	-	-	-	m	a	-
κρατερόν	κρατερός	6	a	-	s	-	-	-	m	a	-
τε	τε	7	g	-	-	-	-	-	-	-	-
μέγαν	μέγας	8	a	-	s	-	-	-	m	a	-
τε	τε	9	g	-	-	-	-	-	-	-	-
σὰς	σός	10	a	-	p	-	-	-	f	a	-
ἐς	εἰς	11	r	-	-	-	-	-	-	-	-
χεῖρας	χείρ	12	n	-	p	-	-	-	f	a	-
ἄγουσιν	ἄγω	13	v	3	p	p	i	a	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
ἵνα	ἵνα	15	c	-	-	-	-	-	-	-	-
κλέος	κλέος	16	n	-	s	-	-	-	n	a	-
ἐσθλὸν	ἐσθλός	17	a	-	s	-	-	-	n	a	-
ἄρηαι	αἴρω	18	v	2	s	a	s	m	-	-	-
.	.	19	u	-	-	-	-	-	-	-	-

ἀλλ̓	ἀλλά	1	d	-	-	-	-	-	-	-	-
ἄγε	ἄγε	2	d	-	-	-	-	-	-	-	-
δύσεο	δύω	3	v	2	s	a	m	e	-	-	-
τεύχἐ	τεῦχος	4	n	-	p	-	-	-	n	a	-
ἀρήια	ἄρειος	5	a	-	p	-	-	-	n	a	-
,	,	6	u	-	-	-	-	-	-	-	-
ὄφρα	ὄφρα	7	c	-	-	-	-	-	-	-	-
τάχιστα	ταχύς	8	a	-	p	-	-	-	n	a	-
δίφρους	δίφρος	9	n	-	p	-	-	-	m	a	-
ἐμπελάσαντες	ἐμπελάζω	10	v	-	p	a	p	a	m	n	-
Ἄρηός	Ἄρης	11	n	-	s	-	-	-	m	g	-
θ̓	τε	12	g	-	-	-	-	-	-	-	-
ἡμέτερόν	ἡμέτερος	13	a	-	s	-	-	-	m	a	-
τε	τε	14	g	-	-	-	-	-	-	-	-
μαρνώμεσθ̓	μάρναμαι	15	v	1	p	p	s	e	-	-	-
,	,	16	u	-	-	-	-	-	-	-	-
ἐπεὶ	ἐπεί	17	c	-	-	-	-	-	-	-	-
οὔ	οὐ	18	d	-	-	-	-	-	-	-	-
τοι	τοι	19	g	-	-	-	-	-	-	-	-
ἀτάρβητον	ἀτάρβητος	20	a	-	s	-	-	-	m	a	-
Διὸς	Ζεύς	21	n	-	s	-	-	-	m	g	-
υἱὸν	υἱός	22	n	-	s	-	-	-	m	a	-
οὐ	δέ	23	g	-	-	-	-	-	-	-	-
δ̓	δέ	24	g	-	-	-	-	-	-	-	-
