form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
.	.	4	u	-	-	-	-	-	-	-	-

ἄφες	ἀφίημι	1	v	2	s	a	m	a	-	-	-
μ'	ἐγώ	2	p	-	s	-	-	-	m	a	-
ἐς	εἰς	3	r	-	-	-	-	-	-	-	-
οἴκους	οἶκος	4	n	-	p	-	-	-	m	a	-
·	·	5	u	-	-	-	-	-	-	-	-

ῥᾷστα	ῥᾴδιος	1	d	-	-	-	-	-	-	-	s
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
τὸ	ὁ	3	l	-	s	-	-	-	n	a	-
σόν	σός	4	p	-	s	-	-	-	n	a	-
τε	τε	5	c	-	-	-	-	-	-	-	-
σὺ	σύ	6	p	-	s	-	-	-	m	n	-
κ	καί	7	c	-	-	-	-	-	-	-	-
ἀγὼ	ἐγώ	8	p	-	s	-	-	-	m	n	-
διοίσω	διαφέρω	9	v	1	s	f	i	a	-	-	-
τοὐμόν	ἐμός	10	p	-	s	-	-	-	n	a	-
,	,	11	u	-	-	-	-	-	-	-	-
ἢν	ἐάν	12	c	-	-	-	-	-	-	-	-
ἐμοὶ	ἐγώ	13	p	-	s	-	-	-	m	d	-
πίθῃ	πείθω	14	v	2	s	a	s	e	-	-	-
.	.	15	u	-	-	-	-	-	-	-	-

οὔ	οὔτε	1	c	-	-	-	-	-	-	-	-
τ'	οὔτε	2	c	-	-	-	-	-	-	-	-
ἔννομ'	ἔννομος	3	a	-	p	-	-	-	n	a	-
εἶπας	εἶπον	4	v	2	s	a	i	a	-	-	-
οὔ	οὔτε	5	c	-	-	-	-	-	-	-	-
τε	οὔτε	6	c	-	-	-	-	-	-	-	-
προσφιλῆ	προσφιλής	7	a	-	p	-	-	-	n	a	-
πόλει	πόλις	8	n	-	s	-	-	-	f	d	-
τῇδ'	ὅδε	9	p	-	s	-	-	-	f	d	-
,	,	10	u	-	-	-	-	-	-	-	-
ἥ	ὅς	11	p	-	s	-	-	-	f	n	-
σ'	σύ	12	p	-	s	-	-	-	m	a	-
ἔθρεψε	τρέφω	13	v	3	s	a	i	a	-	-	-
,	,	14	u	-	-	-	-	-	-	-	-
τήνδ'	ὅδε	15	p	-	s	-	-	-	f	a	-
ἀποστερῶν	ἀποστερέω	16	v	-	s	p	p	a	m	n	-
φάτιν	φάτις	17	n	-	s	-	-	-	f	a	-
.	.	18	u	-	-	-	-	-	-	-	-

ὁρῶ	ὁράω	1	v	1	s	p	i	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
οὐ	οὐδέ	3	c	-	-	-	-	-	-	-	-
δὲ	οὐδέ	4	c	-	-	-	-	-	-	-	-
σοὶ	σύ	5	p	-	s	-	-	-	m	d	-
τὸ	ὁ	6	l	-	s	-	-	-	n	a	-
σὸν	σός	7	p	-	s	-	-	-	n	a	-
φώνημ'	φώνημα	8	n	-	s	-	-	-	n	a	-
ἰὸν	εἶμι	9	v	-	s	p	p	a	n	a	-
πρὸς	πρός	10	r	-	-	-	-	-	-	-	-
καιρόν	καιρός	11	n	-	s	-	-	-	m	a	-
·	·	12	u	-	-	-	-	-	-	-	-

ὡς	ὡς	1	c	-	-	-	-	-	-	-	-
οὖν	οὖν	2	d	-	-	-	-	-	-	-	-
μη	μηδέ	3	c	-	-	-	-	-	-	-	-
δ'	μηδέ	4	c	-	-	-	-	-	-	-	-
ἐγὼ	ἐγώ	5	p	-	s	-	-	-	m	n	-
ταὐτὸν	αὐτός	6	p	-	s	-	-	-	n	a	-
πάθω	πάσχω	7	v	1	s	a	s	a	-	-	-
-	-	8	u	-	-	-	-	-	-	-	-
μὴ	μή	9	d	-	-	-	-	-	-	-	-
πρὸς	πρός	10	r	-	-	-	-	-	-	-	-
θεῶν	θεός	11	n	-	p	-	-	-	m	g	-
φρονῶν	φρονέω	12	v	-	s	p	p	a	m	n	-
γ'	γε	13	d	-	-	-	-	-	-	-	-
ἀποστραφῇς	ἀποστρέφω	14	v	2	s	a	s	p	-	-	-
,	,	15	u	-	-	-	-	-	-	-	-
ἐπεὶ	ἐπεί	16	c	-	-	-	-	-	-	-	-
πάντες	πᾶς	17	p	-	p	-	-	-	m	n	-
σε	σύ	18	p	-	s	-	-	-	m	a	-
προσκυνοῦμεν	προσκυνέω	19	v	1	p	p	i	a	-	-	-
οἵδ'	ὅδε	20	p	-	p	-	-	-	m	n	-
ἱκτήριοι	ἱκετήριος	21	a	-	p	-	-	-	m	n	-
.	.	22	u	-	-	-	-	-	-	-	-

πάντες	πᾶς	1	p	-	p	-	-	-	m	n	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
οὐ	οὐ	3	d	-	-	-	-	-	-	-	-
φρονεῖτ'	φρονέω	4	v	2	p	p	i	a	-	-	-
·	·	5	u	-	-	-	-	-	-	-	-

ἐγὼ	ἐγώ	1	p	-	s	-	-	-	m	n	-
δ'	δέ	2	d	-	-	-	-	-	-	-	-
οὐ	οὐ	3	d	-	-	-	-	-	-	-	-
μή	μή	4	c	-	-	-	-	-	-	-	-
ποτε	ποτέ	5	d	-	-	-	-	-	-	-	-
τἄμ'	ἐμός	6	p	-	p	-	-	-	n	a	-
,	,	7	u	-	-	-	-	-	-	-	-
ὡς	ὡς	8	c	-	-	-	-	-	-	-	-
ἂν	ἄν1	9	d	-	-	-	-	-	-	-	-
εἴπω	εἶπον	10	v	1	s	a	s	a	-	-	-
μὴ	μή	11	d	-	-	-	-	-	-	-	-
τὰ	ὁ	12	l	-	p	-	-	-	n	a	-
σ'	σός	13	p	-	p	-	-	-	n	a	-
,	,	14	u	-	-	-	-	-	-	-	-
ἐκφήνω	ἐκφαίνω	15	v	1	s	a	s	a	-	-	-
κακά	κακός	16	a	-	p	-	-	-	n	a	-
.	.	17	u	-	-	-	-	-	-	-	-

ξυνειδὼς	σύνοιδα	1	v	-	s	r	p	a	m	n	-
οὐ	οὐ	2	d	-	-	-	-	-	-	-	-
φράσεις	φράζω	3	v	2	s	f	i	a	-	-	-
,	,	4	u	-	-	-	-	-	-	-	-
ἀλλ'	ἀλλά	5	c	-	-	-	-	-	-	-	-
ἐννοεῖς	ἐννοέω	6	v	2	s	p	i	a	-	-	-
ἡμᾶς	ἐγώ	7	p	-	p	-	-	-	m	a	-
προδοῦναι	προδίδωμι	8	v	-	-	a	n	a	-	-	-
καὶ	καί	9	c	-	-	-	-	-	-	-	-
καταφθεῖραι	καταφθείρω	10	v	-	-	a	n	a	-	-	-
πόλιν	πόλις	11	n	-	s	-	-	-	f	a	-
;	;	12	u	-	-	-	-	-	-	-	-

ἐγὼ	ἐγώ	1	p	-	s	-	-	-	m	n	-
οὔ	οὔτε	2	c	-	-	-	-	-	-	-	-
τ'	οὔτε	3	c	-	-	-	-	-	-	-	-
ἐμαυτὸν	ἐμαυτοῦ	4	p	-	s	-	-	-	m	a	-
οὔ	οὔτε	5	c	-	-	-	-	-	-	-	-
τε	οὔτε	6	c	-	-	-	-	-	-	-	-
σ'	σύ	7	p	-	s	-	-	-	m	a	-
ἀλγυνῶ	ἀλγύνω	8	v	1	s	f	i	a	-	-	-
.	.	9	u	-	-	-	-	-	-	-	-

τί	τίς	1	p	-	s	-	-	-	n	a	-
ταῦτ'	οὗτος	2	p	-	p	-	-	-	n	a	-
ἄλλως	ἄλλως	3	d	-	-	-	-	-	-	-	-
ἐλέγχεις	ἐλέγχω	4	v	2	s	p	i	a	-	-	-
;	;	5	u	-	-	-	-	-	-	-	-

οὐ	οὐ	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	3	d	-	-	-	-	-	-	-	-
πύθοιό	πυνθάνομαι	4	v	2	s	a	o	m	-	-	-
μου	ἐγώ	5	p	-	s	-	-	-	m	g	-
.	.	6	u	-	-	-	-	-	-	-	-

οὐκ	οὐ	1	d	-	-	-	-	-	-	-	-
,	,	2	u	-	-	-	-	-	-	-	-
ὦ	ὦ	3	i	-	-	-	-	-	-	-	-
κακῶν	κακός	4	a	-	p	-	-	-	m	g	-
κάκιστε	κακός	5	a	-	s	-	-	-	m	v	-
,	,	6	u	-	-	-	-	-	-	-	-
καὶ	καί	7	c	-	-	-	-	-	-	-	-
γὰρ	γάρ	8	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	9	d	-	-	-	-	-	-	-	-
πέτρου	πέτρος	10	n	-	s	-	-	-	m	g	-
φύσιν	φύσις	11	n	-	s	-	-	-	f	a	-
σύ	σύ	12	p	-	s	-	-	-	m	n	-
γ'	γε	13	d	-	-	-	-	-	-	-	-
ὀργάνειας	ὀργαίνω	14	v	2	s	a	o	a	-	-	-
,	,	15	u	-	-	-	-	-	-	-	-
ἐξερεῖς	ἐξερέω	16	v	2	s	f	i	a	-	-	-
ποτε	ποτέ	17	d	-	-	-	-	-	-	-	-
,	,	18	u	-	-	-	-	-	-	-	-
ἀλλ'	ἀλλά	19	c	-	-	-	-	-	-	-	-
ὧδ'	ὧδε	20	d	-	-	-	-	-	-	-	-
ἄτεγκτος	ἄτεγκτος	21	a	-	s	-	-	-	m	n	-
κ	καί	22	c	-	-	-	-	-	-	-	-
ἀτελεύτητος	ἀτελεύτητος	23	a	-	s	-	-	-	m	n	-
φανεῖ	φαίνω	24	v	3	s	f	i	a	-	-	-
;	;	25	u	-	-	-	-	-	-	-	-

ὀργὴν	ὀργή	1	n	-	s	-	-	-	f	a	-
ἐμέμψω	μέμφομαι	2	v	2	s	a	i	m	-	-	-
τὴν	ὁ	3	l	-	s	-	-	-	f	a	-
ἐμήν	ἐμός	4	p	-	s	-	-	-	f	a	-
,	,	5	u	-	-	-	-	-	-	-	-
τὴν	ὁ	6	l	-	s	-	-	-	f	a	-
σὴν	σός	7	p	-	s	-	-	-	f	a	-
δ'	δέ	8	d	-	-	-	-	-	-	-	-
ὁμοῦ	ὁμοῦ	9	d	-	-	-	-	-	-	-	-
ναίουσαν	ναίω	10	v	-	s	p	p	a	f	a	-
οὐ	οὐ	11	d	-	-	-	-	-	-	-	-
κατεῖδες	κατεῖδον	12	v	2	s	a	i	a	-	-	-
,	,	13	u	-	-	-	-	-	-	-	-
ἀλλ'	ἀλλά	14	c	-	-	-	-	-	-	-	-
ἐμὲ	ἐγώ	15	p	-	s	-	-	-	m	a	-
ψέγεις	ψέγω	16	v	2	s	p	i	a	-	-	-
.	.	17	u	-	-	-	-	-	-	-	-

τίς	τίς	1	p	-	s	-	-	-	m	n	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
τοιαῦτ'	τοιοῦτος	3	p	-	p	-	-	-	n	a	-
ἂν	ἄν1	4	d	-	-	-	-	-	-	-	-
οὐκ	οὐ	5	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	6	d	-	-	-	-	-	-	-	-
ὀργίζοιτ'	ὀργίζω	7	v	3	s	p	o	e	-	-	-
ἔπη	ἔπος	8	n	-	p	-	-	-	n	a	-
κλύων	κλύω	9	v	-	s	p	p	a	m	n	-
,	,	10	u	-	-	-	-	-	-	-	-
ἃ	ὅς	11	p	-	p	-	-	-	n	a	-
νῦν	νῦν	12	d	-	-	-	-	-	-	-	-
σὺ	σύ	13	p	-	s	-	-	-	m	n	-
τήνδ'	ὅδε	14	p	-	s	-	-	-	f	a	-
ἀτιμάζεις	ἀτιμάζω	15	v	2	s	p	i	a	-	-	-
πόλιν	πόλις	16	n	-	s	-	-	-	f	a	-
;	;	17	u	-	-	-	-	-	-	-	-

ἥξει	ἥκω	1	v	3	s	f	i	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
αὐτά	αὐτός	3	p	-	p	-	-	-	n	n	-
,	,	4	u	-	-	-	-	-	-	-	-
κ	καί	5	c	-	-	-	-	-	-	-	-
ἂν	ἐάν	6	c	-	-	-	-	-	-	-	-
ἐγὼ	ἐγώ	7	p	-	s	-	-	-	m	n	-
σιγῇ	σιγή	8	n	-	s	-	-	-	f	d	-
στέγω	στέγω	9	v	1	s	p	i	a	-	-	-
.	.	10	u	-	-	-	-	-	-	-	-

οὐκοῦν	οὐκοῦν	1	d	-	-	-	-	-	-	-	-
ἅ	ὅς	2	p	-	p	-	-	-	n	n	-
γ'	γε	3	d	-	-	-	-	-	-	-	-
ἥξει	ἥκω	4	v	3	s	f	i	a	-	-	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
σὲ	σύ	6	p	-	s	-	-	-	m	a	-
χρὴ	χρή	7	v	3	s	p	i	a	-	-	-
λέγειν	λέγω	8	v	-	-	p	n	a	-	-	-
ἐμοί	ἐγώ	9	p	-	s	-	-	-	m	d	-
.	.	10	u	-	-	-	-	-	-	-	-

οὐκ	οὐ	1	d	-	-	-	-	-	-	-	-
ἂν	ἄν1	2	d	-	-	-	-	-	-	-	-
πέρα	πέρα	3	d	-	-	-	-	-	-	-	-
φράσαιμι	φράζω	4	v	1	s	a	o	a	-	-	-
.	.	5	u	-	-	-	-	-	-	-	-

πρὸς	πρός	1	r	-	-	-	-	-	-	-	-
τάδ'	ὅδε	2	p	-	p	-	-	-	n	a	-
,	,	3	u	-	-	-	-	-	-	-	-
εἰ	εἰ	4	c	-	-	-	-	-	-	-	-
θέλεις	ἐθέλω	5	v	2	s	p	i	a	-	-	-
,	,	6	u	-	-	-	-	-	-	-	-
θυμοῦ	θυμόω	7	v	2	s	p	m	e	-	-	-
δι'	διά	8	r	-	-	-	-	-	-	-	-
ὀργῆς	ὀργή	9	n	-	s	-	-	-	f	g	-
ἥτις	ὅστις	10	p	-	s	-	-	-	f	n	-
ἀγριωτάτη	ἄγριος	11	a	-	s	-	-	-	f	n	s
.	.	12	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
μὴν	μήν	2	d	-	-	-	-	-	-	-	-
παρήσω	παρίημι	3	v	1	s	f	i	a	-	-	-
γ'	γε	4	d	-	-	-	-	-	-	-	-
οὐδέν	οὐδείς	5	p	-	s	-	-	-	n	a	-
,	,	6	u	-	-	-	-	-	-	-	-
ὡς	ὡς	7	d	-	-	-	-	-	-	-	-
ὀργῆς	ὀργή	8	n	-	s	-	-	-	f	g	-
ἔχω	ἔχω	9	v	1	s	p	i	a	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
ἅπερ	ὅσπερ	11	p	-	p	-	-	-	n	a	-
ξυνίημ'	συνίημι	12	v	1	s	p	i	a	-	-	-
·	·	13	u	-	-	-	-	-	-	-	-

ἴσθι	οἶδα	1	v	2	s	r	m	a	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
δοκῶν	δοκέω	3	v	-	s	p	p	a	m	n	-
ἐμοὶ	ἐγώ	4	p	-	s	-	-	-	m	d	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
ξυμφυτεῦσαι	συμφυτεύω	6	v	-	-	a	n	a	-	-	-
τοὔργον	ἔργον	7	n	-	s	-	-	-	n	a	-
εἰργάσθαι	ἐργάζομαι	8	v	-	-	r	n	e	-	-	-
θ'	τε	9	c	-	-	-	-	-	-	-	-
,	,	10	u	-	-	-	-	-	-	-	-
ὅσον	ὅσος	11	p	-	s	-	-	-	n	a	-
μὴ	μή	12	d	-	-	-	-	-	-	-	-
χερσὶ	χείρ	13	n	-	p	-	-	-	f	d	-
καίνων	καίνω	14	v	-	s	p	p	a	m	n	-
·	·	15	u	-	-	-	-	-	-	-	-

εἰ	εἰ	1	c	-	-	-	-	-	-	-	-
δ'	δέ	2	d	-	-	-	-	-	-	-	-
ἐτύγχανες	τυγχάνω	3	v	2	s	i	i	a	-	-	-
βλέπων	βλέπω	4	v	-	s	p	p	a	m	n	-
,	,	5	u	-	-	-	-	-	-	-	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
τοὔργον	ἔργον	7	n	-	s	-	-	-	n	a	-
ἂν	ἄν1	8	d	-	-	-	-	-	-	-	-
σοῦ	σύ	9	p	-	s	-	-	-	m	g	-
τοῦτ'	οὗτος	10	p	-	s	-	-	-	n	a	-
ἔφην	φημί	11	v	1	s	i	i	a	-	-	-
εἶναι	εἰμί	12	v	-	-	p	n	a	-	-	-
μόνου	μόνος	13	a	-	s	-	-	-	m	g	-
.	.	14	u	-	-	-	-	-	-	-	-

ἄληθες	ἀληθής	1	d	-	-	-	-	-	-	-	-
;	;	2	u	-	-	-	-	-	-	-	-

ἐννέπω	ἐνέπω	1	v	1	s	p	i	a	-	-	-
σὲ	σύ	2	p	-	s	-	-	-	m	a	-
τῷ	ὁ	3	l	-	s	-	-	-	n	d	-
κηρύγματι	κήρυγμα	4	n	-	s	-	-	-	n	d	-
ᾧπερ	ὅς	5	p	-	s	-	-	-	n	d	-
προεῖπας	προεῖπον	6	v	2	s	a	i	a	-	-	-
ἐμμένειν	ἐμμένω	7	v	-	-	p	n	a	-	-	-
,	,	8	u	-	-	-	-	-	-	-	-
κ	καί	9	c	-	-	-	-	-	-	-	-
ἀφ'	ἀπό	10	r	-	-	-	-	-	-	-	-
ἡμέρας	ἡμέρα	11	n	-	s	-	-	-	f	g	-
τῆς	ὁ	12	l	-	s	-	-	-	f	g	-
νῦν	νῦν	13	d	-	-	-	-	-	-	-	-
προσαυδᾶν	προσαυδάω	14	v	-	-	p	n	a	-	-	-
μή	μήτε	15	c	-	-	-	-	-	-	-	-
τε	μήτε	16	c	-	-	-	-	-	-	-	-
τούσδε	ὅδε	17	p	-	p	-	-	-	m	a	-
μή	μήτε	18	c	-	-	-	-	-	-	-	-
τ'	μήτε	19	c	-	-	-	-	-	-	-	-
ἐμέ	ἐγώ	20	p	-	s	-	-	-	m	a	-
,	,	21	u	-	-	-	-	-	-	-	-
ὡς	ὡς	22	c	-	-	-	-	-	-	-	-
ὄντι	εἰμί	23	v	-	s	p	p	a	m	d	-
γῆς	γῆ	24	n	-	s	-	-	-	f	g	-
τῆσδ'	ὅδε	25	p	-	s	-	-	-	f	g	-
ἀνοσίῳ	ἀνόσιος	26	a	-	s	-	-	-	m	d	-
μιάστορι	μιάστωρ	27	n	-	s	-	-	-	m	d	-
.	.	28	u	-	-	-	-	-	-	-	-

οὕτως	οὕτως	1	d	-	-	-	-	-	-	-	-
ἀναιδῶς	ἀναιδής	2	d	-	-	-	-	-	-	-	-
ἐξεκίνησας	ἐκκινέω	3	v	2	s	a	i	a	-	-	-
τόδε	ὅδε	4	p	-	s	-	-	-	n	a	-
τὸ	ὁ	5	l	-	s	-	-	-	n	a	-
ῥῆμα	ῥῆμα	6	n	-	s	-	-	-	n	a	-
;	;	7	u	-	-	-	-	-	-	-	-

καὶ	καί	1	c	-	-	-	-	-	-	-	-
ποῦ	ποῦ	2	d	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	3	p	-	s	-	-	-	n	a	-
φεύξεσθαι	φεύγω	4	v	-	-	f	n	m	-	-	-
δοκεῖς	δοκέω	5	v	2	s	p	i	a	-	-	-
;	;	6	u	-	-	-	-	-	-	-	-

πέφευγα	φεύγω	1	v	1	s	r	i	a	-	-	-
·	·	2	u	-	-	-	-	-	-	-	-

τἀληθὲς	ἀληθής	1	a	-	s	-	-	-	n	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἰσχῦον	ἰσχύω	3	v	-	s	p	p	a	n	a	-
τρέφω	τρέφω	4	v	1	s	p	i	a	-	-	-
.	.	5	u	-	-	-	-	-	-	-	-

πρὸς	πρός	1	r	-	-	-	-	-	-	-	-
τοῦ	τίς	2	p	-	s	-	-	-	m	g	-
διδαχθείς	διδάσκω	3	v	-	s	a	p	p	m	n	-
;	;	4	u	-	-	-	-	-	-	-	-

οὐ	οὐ	1	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
ἔκ	ἐκ	3	r	-	-	-	-	-	-	-	-
γε	γε	4	d	-	-	-	-	-	-	-	-
τῆς	ὁ	5	l	-	s	-	-	-	f	g	-
τέχνης	τέχνη	6	n	-	s	-	-	-	f	g	-
.	.	7	u	-	-	-	-	-	-	-	-

πρὸς	πρός	1	r	-	-	-	-	-	-	-	-
σοῦ	σύ	2	p	-	s	-	-	-	m	g	-
·	·	3	u	-	-	-	-	-	-	-	-

σὺ	σύ	1	p	-	s	-	-	-	m	n	-
γάρ	γάρ	2	d	-	-	-	-	-	-	-	-
μ'	ἐγώ	3	p	-	s	-	-	-	m	a	-
ἄκοντα	ἀέκων	4	a	-	s	-	-	-	m	a	-
προυτρέψω	προτρέπω	5	v	2	s	a	i	m	-	-	-
λέγειν	λέγω	6	v	-	-	p	n	a	-	-	-
.	.	7	u	-	-	-	-	-	-	-	-

ποῖον	ποῖος	1	p	-	s	-	-	-	m	a	-
λόγον	λόγος	2	n	-	s	-	-	-	m	a	-
;	;	3	u	-	-	-	-	-	-	-	-

λέγ'	λέγω	1	v	2	s	p	m	a	-	-	-
αὖθις	αὖθις	2	d	-	-	-	-	-	-	-	-
,	,	3	u	-	-	-	-	-	-	-	-
ὡς	ὡς	4	c	-	-	-	-	-	-	-	-
μᾶλλον	μᾶλλον	5	d	-	-	-	-	-	-	-	c
μάθω	μανθάνω	6	v	1	s	a	s	a	-	-	-
.	.	7	u	-	-	-	-	-	-	-	-

οὐχὶ	οὐ	1	d	-	-	-	-	-	-	-	-
ξυνῆκας	συνίημι	2	v	2	s	a	i	a	-	-	-
πρόσθεν	πρόσθεν	3	d	-	-	-	-	-	-	-	-
;	;	4	u	-	-	-	-	-	-	-	-

ἢ	ἤ	1	c	-	-	-	-	-	-	-	-
'	'	2	u	-	-	-	-	-	-	-	-
κπειρᾷ	ἐκπειράομαι	3	v	2	s	p	i	e	-	-	-
λέγων	λέγω	4	v	-	s	p	p	a	m	n	-
;	;	5	u	-	-	-	-	-	-	-	-

οὐχ	οὐ	1	d	-	-	-	-	-	-	-	-
ὥστε	ὥστε	2	c	-	-	-	-	-	-	-	-
γ'	γε	3	d	-	-	-	-	-	-	-	-
εἰπεῖν	εἶπον	4	v	-	-	a	n	a	-	-	-
γνωστόν	γνωστός	5	a	-	s	-	-	-	n	a	-
·	·	6	u	-	-	-	-	-	-	-	-

ἀλλ'	ἀλλά	1	c	-	-	-	-	-	-	-	-
αὖθις	αὖθις	2	d	-	-	-	-	-	-	-	-
φράσον	φράζω	3	v	2	s	a	m	a	-	-	-
.	.	4	u	-	-	-	-	-	-	-	-

φονέα	φονεύς	1	n	-	s	-	-	-	m	a	-
σε	σύ	2	p	-	s	-	-	-	m	a	-
φημὶ	φημί	3	v	1	s	p	i	a	-	-	-
τἀνδρὸς	ἀνήρ	4	n	-	s	-	-	-	m	g	-
οὗ	ὅς	5	p	-	s	-	-	-	m	g	-
ζητεῖς	ζητέω	6	v	2	s	p	i	a	-	-	-
κυρεῖν	κυρέω	7	v	-	-	p	n	a	-	-	-
.	.	8	u	-	-	-	-	-	-	-	-

ἀλλ'	ἀλλά	1	c	-	-	-	-	-	-	-	-
οὔ	οὔτι	2	d	-	-	-	-	-	-	-	-
τι	τις	3	p	-	s	-	-	-	n	a	-
χαίρων	χαίρω	4	v	-	s	p	p	a	m	n	-
δίς	δίς	5	d	-	-	-	-	-	-	-	-
γε	γε	6	d	-	-	-	-	-	-	-	-
πημονὰς	πημονή	7	n	-	p	-	-	-	f	a	-
ἐρεῖς	ἐρῶ	8	v	2	s	f	i	a	-	-	-
.	.	9	u	-	-	-	-	-	-	-	-

εἴπω	εἶπον	1	v	1	s	a	s	a	-	-	-
τι	τις	2	p	-	s	-	-	-	n	a	-
δῆτα	δῆτα	3	d	-	-	-	-	-	-	-	-
κ	καί	4	c	-	-	-	-	-	-	-	-
ἄλλ'	ἄλλος	5	p	-	s	-	-	-	n	a	-
,	,	6	u	-	-	-	-	-	-	-	-
ἵν'	ἵνα	7	c	-	-	-	-	-	-	-	-
ὀργίζῃ	ὀργίζω	8	v	2	s	p	s	e	-	-	-
πλέον	πλείων	9	a	-	s	-	-	-	n	a	c
;	;	10	u	-	-	-	-	-	-	-	-

ὅσον	ὅσος	1	p	-	s	-	-	-	n	a	-
γε	γε	2	d	-	-	-	-	-	-	-	-
χρῄζεις	χρῄζω	3	v	2	s	p	i	a	-	-	-
·	·	4	u	-	-	-	-	-	-	-	-

ὡς	ὡς	1	c	-	-	-	-	-	-	-	-
μάτην	μάτην	2	d	-	-	-	-	-	-	-	-
εἰρήσεται	ἔρομαι	3	v	3	s	f	i	m	-	-	-
.	.	4	u	-	-	-	-	-	-	-	-

λεληθέναι	λανθάνω	1	v	-	-	r	n	a	-	-	-
σε	σύ	2	p	-	s	-	-	-	m	a	-
φημὶ	φημί	3	v	1	s	p	i	a	-	-	-
σὺν	σύν	4	r	-	-	-	-	-	-	-	-
τοῖς	ὁ	5	l	-	p	-	-	-	m	d	-
φιλτάτοις	φίλος	6	a	-	p	-	-	-	m	d	s
αἴσχισθ'	αἰσχρός	7	d	-	-	-	-	-	-	-	s
ὁμιλοῦντ'	ὁμιλέω	8	v	-	s	p	p	a	m	a	-
,	,	9	u	-	-	-	-	-	-	-	-
οὐ	οὐ	10	d	-	-	-	-	-	-	-	-
δ'	δέ	11	d	-	-	-	-	-	-	-	-
ὁρᾶν	ὁράω	12	v	-	-	p	n	a	-	-	-
ἵν'	ἵνα	13	c	-	-	-	-	-	-	-	-
εἶ	εἰμί	14	v	2	s	p	i	a	-	-	-
κακοῦ	κακός	15	a	-	s	-	-	-	m	g	-
.	.	16	u	-	-	-	-	-	-	-	-

ἦ	ἦ	1	d	-	-	-	-	-	-	-	-
καὶ	καί	2	c	-	-	-	-	-	-	-	-
γεγηθὼς	γηθέω	3	v	-	s	r	p	a	m	n	-
ταῦτ'	οὗτος	4	p	-	p	-	-	-	n	a	-
ἀεὶ	ἀεί	5	d	-	-	-	-	-	-	-	-
λέξειν	λέγω	6	v	-	-	f	n	a	-	-	-
δοκεῖς	δοκέω	7	v	2	s	p	i	a	-	-	-
;	;	8	u	-	-	-	-	-	-	-	-

εἴπερ	εἴπερ	1	c	-	-	-	-	-	-	-	-
τί	τίς	2	p	-	s	-	-	-	n	n	-
γ'	γε	3	d	-	-	-	-	-	-	-	-
ἐστὶ	εἰμί	4	v	3	s	p	i	a	-	-	-
τῆς	ὁ	5	l	-	s	-	-	-	f	g	-
ἀληθείας	ἀλήθεια	6	n	-	s	-	-	-	f	g	-
σθένος	σθένος	7	n	-	s	-	-	-	n	n	-
.	.	8	u	-	-	-	-	-	-	-	-

ἀλλ'	ἀλλά	1	c	-	-	-	-	-	-	-	-
ἔστι	εἰμί	2	v	3	s	p	i	a	-	-	-
,	,	3	u	-	-	-	-	-	-	-	-
πλὴν	πλήν	4	r	-	-	-	-	-	-	-	-
σοί	σύ	5	p	-	s	-	-	-	m	d	-
·	·	6	u	-	-	-	-	-	-	-	-

σοὶ	σύ	1	p	-	s	-	-	-	m	d	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τοῦτ'	οὗτος	3	p	-	s	-	-	-	n	n	-
οὐκ	οὐ	4	d	-	-	-	-	-	-	-	-
ἔστ'	εἰμί	5	v	3	s	p	i	a	-	-	-
ἐπεὶ	ἐπεί	6	c	-	-	-	-	-	-	-	-
τυφλὸς	τυφλός	7	a	-	s	-	-	-	m	n	-
τά	ὁ	8	l	-	p	-	-	-	n	a	-
τ'	τε	9	c	-	-	-	-	-	-	-	-
ὦτα	οὖς	10	n	-	p	-	-	-	n	a	-
τόν	ὁ	11	l	-	s	-	-	-	m	a	-
τε	τε	12	c	-	-	-	-	-	-	-	-
νοῦν	νόος	13	n	-	s	-	-	-	m	a	-
τά	ὁ	14	l	-	p	-	-	-	n	a	-
τ'	τε	15	c	-	-	-	-	-	-	-	-
