form	lemma	id	pos	pers	num	tense	mood	voice	gend	case	degree
αὐτόχθονες	αὐτόχθων	4	a	-	p	-	-	-	m	n	-
δοκέειν	δοκέω	5	v	-	-	p	n	a	-	-	-
ἐμοὶ	ἐγώ	6	p	1	s	-	-	-	m	d	-
εἰσί	εἰμί	7	v	3	p	p	i	a	-	-	-
,	punc1	8	u	-	-	-	-	-	-	-	-
αὐτοὶ	αὐτός	9	p	-	p	-	-	-	m	n	-
μέντοι	μέντοι	10	c	-	-	-	-	-	-	-	-
ἐκ	ἐκ	11	r	-	-	-	-	-	-	-	-
Κρήτης	Κρήτη	12	n	-	s	-	-	-	f	g	-
φασὶ	φημί	13	v	3	p	p	i	a	-	-	-
εἶναι	εἰμί	14	v	-	-	p	n	a	-	-	-
.	punc1	15	u	-	-	-	-	-	-	-	-

προσκεχωρήκασι	προσχωρέω	1	v	3	p	r	i	a	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
γλῶσσαν	γλῶσσα	3	n	-	s	-	-	-	f	a	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
πρὸς	πρός	5	r	-	-	-	-	-	-	-	-
τὸ	ὁ	6	l	-	s	-	-	-	n	a	-
Καρικὸν	Καρικός	7	a	-	s	-	-	-	n	a	-
ἔθνος	ἔθνος	8	n	-	s	-	-	-	n	a	-
,	punc1	9	u	-	-	-	-	-	-	-	-
ἢ	ἤ1	10	c	-	-	-	-	-	-	-	-
οἱ	ὁ	11	l	-	p	-	-	-	m	n	-
Κᾶρες	Κάρ	12	n	-	p	-	-	-	m	n	-
πρὸς	πρός	13	r	-	-	-	-	-	-	-	-
τὸ	ὁ	14	l	-	s	-	-	-	n	a	-
Καυνικόν	Καυνικός	15	a	-	s	-	-	-	n	a	_
[	punc1	16	u	-	-	-	-	-	-	-	-
τοῦτο	οὗτος	17	p	-	s	-	-	-	n	a	-
γὰρ	γάρ	18	d	-	-	-	-	-	-	-	-
οὐκ	οὐ	19	d	-	-	-	-	-	-	-	-
ἔχω	ἔχω	20	v	1	s	p	i	a	-	-	-
ἀτρεκέως	ἀτρεκής	21	d	-	-	-	-	-	-	-	-
διακρῖναι	διακρίνω	22	v	-	-	a	n	a	-	-	-
]	punc1	23	u	-	-	-	-	-	-	-	-
,	punc1	24	u	-	-	-	-	-	-	-	-
νόμοισι	νόμος	25	n	-	p	-	-	-	m	d	-
δὲ	δέ	26	c	-	-	-	-	-	-	-	-
χρέωνται	χράω2	27	v	3	p	p	i	e	-	-	-
κεχωρισμένοισι	χωρίζω	28	v	-	p	r	p	e	m	d	-
πολλὸν	πολύς	29	a	-	s	-	-	-	n	a	-
τῶν	ὁ	30	l	-	p	-	-	-	m	g	-
τε	τε	31	d	-	-	-	-	-	-	-	-
ἄλλων	ἄλλος	32	a	-	p	-	-	-	m	g	-
ἀνθρώπων	ἄνθρωπος	33	n	-	p	-	-	-	m	g	-
καὶ	καί	34	c	-	-	-	-	-	-	-	-
Καρῶν	Κάρ	35	n	-	p	-	-	-	m	g	-
.	punc1	36	u	-	-	-	-	-	-	-	-

τοῖσι	ὁ	1	l	-	p	-	-	-	m	d	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
κάλλιστον	καλός	3	a	-	s	-	-	-	n	n	-
ἐστὶ	εἰμί	4	v	3	s	p	i	a	-	-	-
κατ᾽	κατά	5	r	-	-	-	-	-	-	-	-
ἡλικίην	ἡλικία	6	n	-	s	-	-	-	f	a	-
τε	τε	7	d	-	-	-	-	-	-	-	-
καὶ	καί	8	c	-	-	-	-	-	-	-	-
φιλότητα	φιλότης	9	n	-	s	-	-	-	f	a	-
εἰλαδὸν	εἰλαδόν	10	d	-	-	-	-	-	-	-	-
συγγίνεσθαι	συγγίγνομαι	11	v	-	-	p	n	e	-	-	-
ἐς	εἰς	12	r	-	-	-	-	-	-	-	-
πόσιν	πόσις1	13	n	-	s	-	-	-	m	a	-
,	punc1	14	u	-	-	-	-	-	-	-	-
καὶ	καί	15	d	-	-	-	-	-	-	-	-
ἀνδράσι	ἀνήρ	16	n	-	p	-	-	-	m	d	-
καὶ	καί	17	d	-	-	-	-	-	-	-	-
γυναιξὶ	γυνή	18	n	-	p	-	-	-	f	d	-
καὶ	καί	19	c	-	-	-	-	-	-	-	-
παισί	παῖς	20	n	-	p	-	-	-	m	d	-
.	punc1	21	u	-	-	-	-	-	-	-	-

ἱδρυθέντων	ἱδρύω	1	v	-	p	a	p	p	n	g	-
δέ	δέ	2	d	-	-	-	-	-	-	-	-
σφι	σφεῖς	3	p	-	p	-	-	-	m	d	-
ἱρῶν	ἱερόν	4	n	-	p	-	-	-	n	g	-
ξεινικῶν	ξενικός	5	a	-	p	-	-	-	n	g	-
,	punc1	6	u	-	-	-	-	-	-	-	-
μετέπειτα	μετέπειτα	7	d	-	-	-	-	-	-	-	-
ὥς	ὡς	8	c	-	-	-	-	-	-	-	-
σφι	σφεῖς	9	p	-	p	-	-	-	m	d	-
ἀπέδοξε	ἀπό-δοκέω	10	v	3	s	a	i	a	-	-	-
,	punc1	11	u	-	-	-	-	-	-	-	-
ἔδοξέ	δοκέω	12	v	3	s	a	i	a	-	-	-
δὲ	δέ	13	d	-	-	-	-	-	-	-	-
τοῖσι	ὁ	14	l	-	p	-	-	-	m	d	-
πατρίοισι	πάτριος	15	a	-	p	-	-	-	m	d	-
μοῦνον	μόνος	16	a	-	s	-	-	-	n	a	-
,	punc1	17	u	-	-	-	-	-	-	-	-
χέασθαι	χέω	18	v	-	-	a	n	m	-	-	-
θεοῖσι	θέος	19	n	-	p	-	-	-	m	d	-
,	punc1	20	u	-	-	-	-	-	-	-	-
ἐνδύντες	ἐνδύω	21	v	-	p	a	p	a	m	n	-
τὰ	ὁ	22	l	-	p	-	-	-	n	a	-
ὅπλα	ὅπλον	23	n	-	p	-	-	-	n	a	-
ἅπαντες	ἅπας	24	a	-	p	-	-	-	m	n	-
Καύνιοι	Καύνιος	25	n	-	p	-	-	-	m	n	-
ἡβηδόν	ἡβηδόν	26	d	-	-	-	-	-	-	-	-
,	punc1	27	u	-	-	-	-	-	-	-	-
τύπτοντες	τύπτω	28	v	-	p	p	p	a	m	n	-
δόρασι	δόρυ	29	n	-	p	-	-	-	n	d	-
τὸν	ὁ	30	l	-	s	-	-	-	m	a	-
ἠέρα	ἀήρ	31	n	-	s	-	-	-	m	a	-
,	punc1	32	u	-	-	-	-	-	-	-	-
μέχρι	μέχρι	33	r	-	-	-	-	-	-	-	-
οὔρων	ὅρος	34	n	-	p	-	-	-	m	g	-
τῶν	ὁ	35	l	-	p	-	-	-	m	g	-
Καλυνδικῶν	Καλυνδικός	36	a	-	p	-	-	-	m	g	-
εἵποντο	ἕπομαι	37	v	3	p	i	i	e	-	-	-
,	punc1	38	u	-	-	-	-	-	-	-	-
καὶ	καί	39	c	-	-	-	-	-	-	-	-
ἔφασαν	φημί	40	v	3	p	i	i	a	-	-	-
ἐκβάλλειν	ἐκβάλλω	41	v	-	-	p	n	a	-	-	-
τοὺς	ὁ	42	l	-	p	-	-	-	m	a	-
ξεινικοὺς	ξενικός	43	a	-	p	-	-	-	m	a	-
θεούς	θεός	44	n	-	p	-	-	-	m	a	-
.	punc1	45	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
οὗτοι	οὗτος	2	p	-	p	-	-	-	m	n	-
μὲν	μέν	3	d	-	-	-	-	-	-	-	-
τρόποισι	τρόπος	4	n	-	p	-	-	-	m	d	-
τοιούτοισι	τοιοῦτος	5	a	-	p	-	-	-	m	d	-
χρέωνται	χράω2	6	v	3	p	p	s	e	-	-	-
,	punc1	7	u	-	-	-	-	-	-	-	-
οἱ	ὁ	8	l	-	p	-	-	-	m	n	-
δὲ	δέ	9	c	-	-	-	-	-	-	-	-
Λύκιοι	Λύκιος	10	n	-	p	-	-	-	m	n	-
ἐκ	ἐκ	11	r	-	-	-	-	-	-	-	-
Κρήτης	κρήτη	12	n	-	s	-	-	-	f	g	-
τὠρχαῖον	ἀρχαῖος	13	a	-	s	-	-	-	n	a	-
γεγόνασι	γίγνομαι	14	v	3	p	r	i	a	-	-	-
[	punc1	15	u	-	-	-	-	-	-	-	-
τὴν	ὁ	16	l	-	s	-	-	-	f	a	-
γὰρ	γάρ	17	d	-	-	-	-	-	-	-	-
Κρήτην	κρήτη	18	n	-	s	-	-	-	f	a	-
εἶχον	ἔχω	19	v	3	p	i	i	a	-	-	-
τὸ	ὁ	20	l	-	s	-	-	-	n	a	-
παλαιὸν	παλαιός	21	a	-	s	-	-	-	n	a	-
πᾶσαν	πᾶς	22	a	-	s	-	-	-	f	a	-
βάρβαροι	βάρβαρος	23	n	-	p	-	-	-	m	n	-
]	punc1	24	u	-	-	-	-	-	-	-	-
:	punc1	25	u	-	-	-	-	-	-	-	-

διενειχθέντων	διαφέρω	1	v	-	p	a	p	p	m	g	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἐν	ἐν	3	r	-	-	-	-	-	-	-	-
Κρήτῃ	Κρήτη	4	n	-	s	-	-	-	f	d	-
περὶ	περί	5	r	-	-	-	-	-	-	-	-
τῆς	ὁ	6	l	-	s	-	-	-	f	g	-
βασιληίης	βασιλεία	7	n	-	s	-	-	-	f	g	-
τῶν	ὁ	8	l	-	p	-	-	-	m	g	-
Εὐρώπης	Εὐρώπης	9	n	-	s	-	-	-	m	n	-
παίδων	παῖς	10	n	-	p	-	-	-	m	g	-
Σαρπηδόνος	Σαρπηδών	11	n	-	s	-	-	-	m	g	-
τε	τε	12	d	-	-	-	-	-	-	-	-
καὶ	καί	13	c	-	-	-	-	-	-	-	-
Μίνω	Μίνως	14	n	-	s	-	-	-	m	g	-
,	punc1	15	u	-	-	-	-	-	-	-	-
ὡς	ὡς	16	c	-	-	-	-	-	-	-	-
ἐπεκράτησε	ἐπικρατέω	17	v	3	s	a	i	a	-	-	-
τῇ	ὁ	18	l	-	s	-	-	-	f	d	-
στάσι	στάσις	19	n	-	s	-	-	-	f	v	-
Μίνως	Μίνως	20	n	-	p	-	-	-	m	n	-
,	punc1	21	u	-	-	-	-	-	-	-	-
ἐξήλασε	ἐξελαύνω	22	v	3	s	a	i	a	-	-	-
αὐτόν	αὐτός	23	a	-	s	-	-	-	m	a	-
τε	τε	24	d	-	-	-	-	-	-	-	-
Σαρπηδόνα	Σαρπηδών	25	n	-	s	-	-	-	m	a	-
καὶ	καί	26	c	-	-	-	-	-	-	-	-
τοὺς	ὁ	27	l	-	p	-	-	-	m	a	-
στασιώτας	στασιώτης	28	n	-	p	-	-	-	m	a	-
αὐτοῦ	αὐτοῦ	29	d	-	-	-	-	-	-	-	-
,	punc1	30	u	-	-	-	-	-	-	-	-
οἳ	ὁ	31	l	-	p	-	-	-	m	n	-
δὲ	δέ	32	c	-	-	-	-	-	-	-	-
ἀπωσθέντες	ἀπωθέω	33	v	-	p	a	p	p	m	n	-
ἀπίκοντο	ἀφικνέομαι	34	v	3	p	a	i	m	-	-	-
τῆς	ὁ	35	l	-	s	-	-	-	f	g	-
Ἀσίης	̓Ασία	36	n	-	s	-	-	-	f	g	-
ἐς	εἰς	37	r	-	-	-	-	-	-	-	-
γῆν	Γαῖα	38	n	-	s	-	-	-	f	a	-
τὴν	ὁ	39	l	-	s	-	-	-	f	a	-
Μιλυάδα	Μιλυάς	40	n	-	s	-	-	-	f	a	-
:	punc1	41	u	-	-	-	-	-	-	-	-

τὴν	ὅς	1	p	-	s	-	-	-	f	a	-
γὰρ	γάρ	2	d	-	-	-	-	-	-	-	-
νῦν	νῦν	3	d	-	-	-	-	-	-	-	-
Λύκιοι	Λύκιος	4	n	-	p	-	-	-	m	n	-
νέμονται	νέμω	5	v	3	p	p	i	e	-	-	-
,	punc1	6	u	-	-	-	-	-	-	-	-
αὕτη	οὗτος	7	p	-	s	-	-	-	f	n	-
τὸ	ὁ	8	l	-	s	-	-	-	n	a	-
παλαιὸν	παλαιός	9	a	-	s	-	-	-	n	a	-
ἦν	εἰμί	10	v	3	s	i	i	a	-	-	-
Μιλυάς	Μιλυάς	11	n	-	s	-	-	-	m	n	-
,	punc1	12	u	-	-	-	-	-	-	-	-
οἱ	ὁ	13	l	-	p	-	-	-	m	n	-
δὲ	δέ	14	c	-	-	-	-	-	-	-	-
Μιλύαι	Μιλύαι	15	n	-	p	-	-	-	m	n	-
τότε	τότε	16	d	-	-	-	-	-	-	-	-
Σόλυμοι	Σόλυμοι	17	n	-	p	-	-	-	m	n	-
ἐκαλέοντο	καλέω	18	v	3	p	i	i	e	-	-	-
.	punc1	19	u	-	-	-	-	-	-	-	-

ἕως	ἕως	1	c	-	-	-	-	-	-	-	-
μὲν	μέν	2	d	-	-	-	-	-	-	-	-
δὴ	δή	3	d	-	-	-	-	-	-	-	-
αὐτῶν	αὐτός	4	p	-	p	-	-	-	m	g	-
Σαρπηδὼν	Σαρπηδών	5	n	-	s	-	-	-	m	n	-
ἦρχε	ἄρχω	6	v	3	s	i	i	a	-	-	-
,	punc1	7	u	-	-	-	-	-	-	-	-
οἳ	ὁ	8	l	-	p	-	-	-	m	n	-
δὲ	δέ	9	d	-	-	-	-	-	-	-	-
ἐκαλέοντο	καλέω	10	v	3	p	i	i	e	-	-	-
τό	ὅς	11	a	-	s	-	-	-	n	a	_
πέρ	πέρ	12	d	-	-	-	-	-	-	-	-
τε	τε	13	d	-	-	-	-	-	-	-	-
ἠνείκαντο	φέρω	14	v	3	p	a	i	m	-	-	-
οὔνομα	ὄνομα	15	n	-	s	-	-	-	n	a	-
καὶ	καί	16	c	-	-	-	-	-	-	-	-
νυν	νῦν	17	d	-	-	-	-	-	-	-	-
ἔτι	ἔτι	18	d	-	-	-	-	-	-	-	-
καλέονται	καλέω	19	v	3	p	p	i	e	-	-	-
ὑπὸ	ὑπό	20	r	-	-	-	-	-	-	-	-
τῶν	ὁ	21	l	-	p	-	-	-	m	g	-
περιοίκων	περίοικος	22	a	-	p	-	-	-	m	g	-
οἱ	ὁ	23	l	-	p	-	-	-	m	n	-
Λύκιοι	Λύκιος	24	n	-	p	-	-	-	m	n	-
Τερμίλαι		25	n	-	p	-	-	-	m	n	-
:	punc1	26	u	-	-	-	-	-	-	-	-

ὡς	ὡς	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἐξ	ἐκ	3	r	-	-	-	-	-	-	-	-
Ἀθηνέων	Ἀθήνευς	4	n	-	p	-	-	-	m	g	-
Λύκος	λύκος	5	n	-	s	-	-	-	m	n	-
ὁ	ὁ	6	l	-	s	-	-	-	m	n	-
Πανδίονος	Πανδίων	7	n	-	s	-	-	-	m	g	-
,	punc1	8	u	-	-	-	-	-	-	-	-
ἐξελασθεὶς	ἐξελαύνω	9	v	-	s	a	p	p	m	n	-
καὶ	καί	10	d	-	-	-	-	-	-	-	-
οὗτος	οὗτος	11	p	-	s	-	-	-	m	n	-
ὑπὸ	ὑπό	12	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	13	l	-	s	-	-	-	m	g	-
ἀδελφεοῦ	ἀδελφός	14	n	-	s	-	-	-	m	g	-
Αἰγέος	Αἰγέος	15	n	-	s	-	-	-	m	g	-
,	punc1	16	u	-	-	-	-	-	-	-	-
ἀπίκετο	ἀφικνέομαι	17	v	3	s	a	i	m	-	-	-
ἐς	εἰς	18	r	-	-	-	-	-	-	-	-
τοὺς	ὁ	19	l	-	p	-	-	-	m	a	-
Τερμίλας	Τέρμιλαι	20	n	-	p	-	-	-	f	a	-
παρὰ	παρά	21	r	-	-	-	-	-	-	-	-
Σαρπηδόνα	Σαρπηδών	22	n	-	s	-	-	-	m	a	-
,	punc1	23	u	-	-	-	-	-	-	-	-
οὕτω	οὕτως	24	d	-	-	-	-	-	-	-	-
δὴ	δή	25	d	-	-	-	-	-	-	-	-
κατὰ	κατά	26	r	-	-	-	-	-	-	-	-
τοῦ	ὁ	27	l	-	s	-	-	-	m	g	-
Λύκου	Λύκος	28	n	-	s	-	-	-	m	g	-
τὴν	ὁ	29	l	-	s	-	-	-	f	a	-
ἐπωνυμίην	ἐπωνυμία	30	n	-	s	-	-	-	f	a	-
Λύκιοι	Λύκιος	31	n	-	p	-	-	-	m	n	-
ἀνὰ	ἀνά	32	r	-	-	-	-	-	-	-	-
χρόνον	χρόνος	33	n	-	s	-	-	-	m	a	-
ἐκλήθησαν	καλέω	34	v	3	p	a	i	p	-	-	-
.	punc1	35	u	-	-	-	-	-	-	-	-

νόμοισι	νόμος	1	n	-	p	-	-	-	m	d	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τὰ	ὁ	3	l	-	p	-	-	-	n	a	-
μὲν	μέν	4	d	-	-	-	-	-	-	-	-
Κρητικοῖσι	Κρητικός	5	a	-	p	-	-	-	m	d	-
τὰ	ὁ	6	l	-	p	-	-	-	n	a	-
δὲ	δέ	7	c	-	-	-	-	-	-	-	-
Καρικοῖσι	Καρικός	8	a	-	p	-	-	-	m	d	-
χρέωνται	χράω2	9	v	3	p	p	i	e	-	-	-
.	punc1	10	u	-	-	-	-	-	-	-	-

ἓν	εἷς	1	a	-	s	-	-	-	n	a	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
τόδε	ὅδε	3	p	-	s	-	-	-	n	a	-
ἴδιον	ἴδιος	4	a	-	s	-	-	-	n	a	-
νενομίκασι	νομίζω	5	v	3	p	r	i	a	-	-	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
οὐδαμοῖσι	οὐδαμός	7	a	-	p	-	-	-	m	d	-
ἄλλοισι	ἄλλος	8	p	-	p	-	-	-	m	d	-
συμφέρονται	συμφέρω	9	v	3	p	p	i	e	-	-	-
ἀνθρώπων	ἄνθρωπος	10	n	-	p	-	-	-	m	g	-
:	punc1	11	u	-	-	-	-	-	-	-	-

καλέουσι	καλέω	1	v	3	p	p	i	a	-	-	-
ἀπὸ	ἀπό	2	r	-	-	-	-	-	-	-	-
τῶν	ὁ	3	l	-	p	-	-	-	f	g	-
μητέρων	μήτηρ	4	n	-	p	-	-	-	f	g	-
ἑωυτοὺς	ἑαυτοῦ	5	p	-	p	-	-	-	m	a	-
καὶ	καί	6	c	-	-	-	-	-	-	-	-
οὐκὶ	οὐ	7	d	-	-	-	-	-	-	-	-
ἀπὸ	ἀπό	8	r	-	-	-	-	-	-	-	-
τῶν	ὁ	9	l	-	p	-	-	-	m	g	-
πατέρων	πατήρ	10	n	-	p	-	-	-	m	g	-
:	punc1	11	u	-	-	-	-	-	-	-	-

εἰρομένου	εἴρω	1	v	-	s	p	p	e	m	g	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἑτέρου	ἕτερος	3	a	-	s	-	-	-	m	g	-
τὸν	ὁ	4	l	-	s	-	-	-	m	a	-
πλησίον	πλησίος	5	a	-	s	-	-	-	m	a	-
τίς	τις	6	p	-	s	-	-	-	m	n	-
εἴη	εἰμί	7	v	3	s	p	o	a	-	-	-
,	punc1	8	u	-	-	-	-	-	-	-	-
καταλέξει	καταλέγω	9	v	3	s	f	i	a	-	-	-
ἑωυτὸν	ἑαυτοῦ	10	p	-	s	-	-	-	m	a	-
μητρόθεν	μητρόθεν	11	d	-	-	-	-	-	-	-	-
καὶ	καί	12	c	-	-	-	-	-	-	-	-
τῆς	ὁ	13	l	-	s	-	-	-	f	g	-
μητρὸς	μήτηρ	14	n	-	s	-	-	-	f	g	-
ἀνανεμέεται	ἀνανέμω	15	v	3	s	f	i	m	-	-	-
τὰς	ὁ	16	l	-	p	-	-	-	f	a	-
μητέρας	μήτηρ	17	n	-	p	-	-	-	f	a	-
.	punc1	18	u	-	-	-	-	-	-	-	-

καὶ	καί	1	d	-	-	-	-	-	-	-	-
ἢν	ἐάν	2	c	-	-	-	-	-	-	-	-
μέν	μέν	3	d	-	-	-	-	-	-	-	-
γε	γε	4	d	-	-	-	-	-	-	-	-
γυνὴ	γυνή	5	n	-	s	-	-	-	f	n	-
ἀστὴ	ἀστή	6	n	-	s	-	-	-	f	n	-
δούλῳ	δοῦλος	7	a	-	s	-	-	-	m	d	-
συνοικήσῃ	συνοικέω	8	v	3	s	a	s	a	-	-	-
,	punc1	9	u	-	-	-	-	-	-	-	-
γενναῖα	γενναῖος	10	a	-	p	-	-	-	n	n	-
τὰ	ὁ	11	l	-	p	-	-	-	n	n	-
τέκνα	τέκνον	12	n	-	p	-	-	-	n	n	-
νενόμισται	νομίζω	13	v	3	s	r	i	e	-	-	-
:	punc1	14	u	-	-	-	-	-	-	-	-

ἢν	ἐάν	1	c	-	-	-	-	-	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
ἀνὴρ	ἀνήρ	3	n	-	s	-	-	-	m	n	-
ἀστὸς	ἀστός	4	n	-	s	-	-	-	m	n	-
καὶ	καί	5	d	-	-	-	-	-	-	-	-
ὁ	ὁ	6	l	-	s	-	-	-	m	n	-
πρῶτος	πρότερος	7	a	-	s	-	-	-	m	n	-
αὐτῶν	αὐτός	8	p	-	p	-	-	-	m	g	-
γυναῖκα	γυνή	9	n	-	s	-	-	-	f	a	-
ξείνην	ξένος2	10	a	-	s	-	-	-	f	a	-
ἢ	ἤ1	11	c	-	-	-	-	-	-	-	-
παλλακὴν	παλλακή	12	n	-	s	-	-	-	f	a	-
ἔχῃ	ἔχω	13	v	3	s	p	s	a	-	-	-
,	punc1	14	u	-	-	-	-	-	-	-	-
ἄτιμα	ἄτιμος	15	a	-	p	-	-	-	n	n	-
τὰ	ὁ	16	l	-	p	-	-	-	n	n	-
τέκνα	τέκνον	17	n	-	p	-	-	-	n	n	-
γίνεται	γίγνομαι	18	v	3	s	p	i	e	-	-	-
.	punc1	19	u	-	-	-	-	-	-	-	-

οἱ	ὁ	1	l	-	p	-	-	-	m	n	-
μέν	μέν	2	d	-	-	-	-	-	-	-	-
νυν	νῦν	3	d	-	-	-	-	-	-	-	-
Κᾶρες	Κάρ	4	n	-	p	-	-	-	m	n	-
οὐδὲν	οὐδείς	5	a	-	s	-	-	-	n	a	-
λαμπρὸν	λαμπρός	6	a	-	s	-	-	-	n	a	-
ἔργον	ἔργον	7	n	-	s	-	-	-	n	a	-
ἀποδεξάμενοι	ἀποδείκνυμι	8	v	-	p	a	p	m	m	n	-
ἐδουλώθησαν	δουλόω	9	v	3	p	a	i	p	-	-	-
ὑπὸ	ὑπό	10	r	-	-	-	-	-	-	-	-
Ἁρπάγου	ἅρπαγος	11	n	-	s	-	-	-	m	g	-
,	punc1	12	u	-	-	-	-	-	-	-	-
οὔ	οὔ	13	d	-	-	-	-	-	-	-	-
-τε	τε	14	d	-	-	-	-	-	-	-	-
αὐτοὶ	αὐτός	15	a	-	p	-	-	-	m	n	-
οἱ	ὁ	16	l	-	p	-	-	-	m	n	-
Κᾶρες	Κάρ	17	n	-	p	-	-	-	m	n	-
ἀποδεξάμενοι	ἀποδείκνυμι	18	v	-	p	a	p	m	m	n	-
οὐδέν	οὐδείς	19	p	-	s	-	-	-	n	a	-
,	punc1	20	u	-	-	-	-	-	-	-	-
οὔ	οὔ	21	d	-	-	-	-	-	-	-	-
-τε	τε	22	c	-	-	-	-	-	-	-	-
ὅσοι	ὅσος	23	a	-	p	-	-	-	m	n	-
Ἑλλήνων	Ἕλλην	24	n	-	p	-	-	-	m	g	-
ταύτην	οὗτος	25	a	-	s	-	-	-	f	a	-
τὴν	ὁ	26	l	-	s	-	-	-	f	a	-
χώρην	χώρα	27	n	-	s	-	-	-	f	a	-
οἰκέουσι	οἰκέω	28	v	3	p	p	i	a	-	-	-
:	punc1	29	u	-	-	-	-	-	-	-	-

οἰκέουσι	οἰκέω	1	v	3	p	p	i	a	-	-	-
δὲ	δέ	2	d	-	-	-	-	-	-	-	-
καὶ	καί	3	d	-	-	-	-	-	-	-	-
ἄλλοι	ἄλλος	4	p	-	p	-	-	-	m	n	-
καὶ	καί	5	c	-	-	-	-	-	-	-	-
Λακεδαιμονίων	Λακεδαιμόνιος	6	n	-	p	-	-	-	m	g	-
ἄποικοι	ἄποικος	7	a	-	p	-	-	-	m	n	-
Κνίδιοι	Κνίδιος	8	n	-	p	-	-	-	m	n	-
.	punc1	9	u	-	-	-	-	-	-	-	-

οἳ	ἕ	1	p	-	s	-	-	-	m	d	-
τῆς	ὁ	2	l	-	s	-	-	-	f	g	-
χώρης	χώρα	3	n	-	s	-	-	-	f	g	-
τῆς	ὁ	4	l	-	s	-	-	-	f	g	-
σφετέρης	σφέτερος	5	a	-	s	-	-	-	f	g	-
τετραμμένης	τρέπω	6	v	-	s	r	p	e	f	g	-
ἐς	εἰς	7	r	-	-	-	-	-	-	-	-
πόντον	πόντος	8	n	-	s	-	-	-	m	a	-
,	punc1	9	u	-	-	-	-	-	-	-	-
τὸ	ὅς	10	p	-	s	-	-	-	n	n	-
δὴ	δή	11	d	-	-	-	-	-	-	-	-
Τριόπιον	Τριόπιον	12	n	-	s	-	-	-	n	n	-
καλέεται	καλέω	13	v	3	s	p	i	e	-	-	-
,	punc1	14	u	-	-	-	-	-	-	-	-
ἀργμένης	ἄρχω	15	v	-	s	r	p	e	f	g	-
δὲ	δέ	16	c	-	-	-	-	-	-	-	-
ἐκ	ἐκ	17	r	-	-	-	-	-	-	-	-
τῆς	ὁ	18	l	-	s	-	-	-	f	g	-
Χερσονήσου	Χερσόνησος	19	n	-	s	-	-	-	f	g	-
τῆς	ὁ	20	l	-	s	-	-	-	f	g	-
Βυβασσίης	Βυβασσίη	21	n	-	s	-	-	-	f	g	-
,	punc1	22	u	-	-	-	-	-	-	-	-
ἐούσης	εἰμί	23	v	-	s	p	p	a	f	g	-
τε	τε	24	c	-	-	-	-	-	-	-	-
πάσης	πᾶς	25	a	-	s	-	-	-	f	g	-
τῆς	ὁ	26	l	-	s	-	-	-	f	g	-
Κνιδίης	Κνιδίη	27	n	-	s	-	-	-	f	g	-
πλὴν	πλήν	28	r	-	-	-	-	-	-	-	-
ὀλίγης	ὀλίγος	29	a	-	s	-	-	-	f	g	-
περιρρόου	περίρροος	30	a	-	s	-	-	-	m	g	-
[	punc1	31	u	-	-	-	-	-	-	-	-
τὰ	ὁ	32	l	-	p	-	-	-	n	a	-
μὲν	μέν	33	d	-	-	-	-	-	-	-	-
γὰρ	γάρ	34	d	-	-	-	-	-	-	-	-
αὐτῆς	αὐτός	35	p	-	s	-	-	-	f	g	-
πρὸς	πρός	36	r	-	-	-	-	-	-	-	-
βορέην	Βορέας	37	n	-	s	-	-	-	m	a	-
ἄνεμον	ἄνεμος	38	n	-	s	-	-	-	m	a	-
ὁ	ὁ	39	l	-	s	-	-	-	m	n	-
Κεραμεικὸς	κεραμεικός	40	a	-	s	-	-	-	m	n	-
κόλπος	κόλπος	41	n	-	s	-	-	-	m	n	-
ἀπέργει	ἀπό-ἐργέω	42	v	3	s	p	i	a	-	-	-
,	punc1	43	u	-	-	-	-	-	-	-	-
τὰ	ὁ	44	l	-	p	-	-	-	n	a	-
δὲ	δέ	45	c	-	-	-	-	-	-	-	-
πρὸς	πρός	46	r	-	-	-	-	-	-	-	-
νότον	νότος	47	n	-	s	-	-	-	m	a	-
ἡ	ὁ	48	l	-	s	-	-	-	f	n	-
κατὰ	κατά	49	r	-	-	-	-	-	-	-	-
Σύμην	Σύμη	50	n	-	s	-	-	-	f	a	-
τε	τε	51	d	-	-	-	-	-	-	-	-
καὶ	καί	52	c	-	-	-	-	-	-	-	-
Ῥόδον	ῥόδον	53	n	-	s	-	-	-	n	n	-
θάλασσα	θάλασσα	54	n	-	s	-	-	-	f	n	-
]	punc1	55	u	-	-	-	-	-	-	-	-
,	punc1	56	u	-	-	-	-	-	-	-	-
τὸ	ὁ	57	l	-	s	-	-	-	n	a	-
